"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1897","212533_at","WEE1","7465","WEE1 G2 checkpoint kinase",0.192249611595325,6.41664304810147,0.592656670950014,0.563847741024557,0.999732562258353,-6.15462888653329
"1898","212539_at","CHD1L","9557","chromodomain helicase DNA binding protein 1 like",0.0429190992585369,8.62693925740449,0.148336852312509,0.884413570876183,0.999732562258353,-6.32421731732787
"1899","212542_s_at","PHIP","55023","pleckstrin homology domain interacting protein",0.398944460027794,7.08776101603781,1.10872113243678,0.288169225500986,0.999732562258353,-5.72316183704039
"1900","212551_at","CAP2","10486","cyclase associated actin cytoskeleton regulatory protein 2",0.0721605728994641,7.07421459446502,0.233819096135459,0.818863887601707,0.999732562258353,-6.30718879216006
"1901","212560_at","SORL1","6653","sortilin related receptor 1",0.0767901763503964,7.12799067817901,0.147414773529546,0.88512645938753,0.999732562258353,-6.324359660445
"1902","212573_at","ENDOD1","23052","endonuclease domain containing 1",0.17190283845922,7.76354230113767,0.589579770860674,0.56584634266432,0.999732562258353,-6.15647831886357
"1903","212579_at","SMCHD1","23347","structural maintenance of chromosomes flexible hinge domain containing 1",0.321551082736918,6.77650954840137,1.19552121874024,0.253797646175126,0.999732562258353,-5.62881939326106
"1904","212586_at","CAST","831","calpastatin",0.300420883612142,8.68950326472347,0.902796457525894,0.383490096089587,0.999732562258353,-5.92309352020857
"1905","212589_at","RRAS2","22800","RAS related 2",0.218603811596457,7.68175257398928,0.740897167729107,0.47227527759559,0.999732562258353,-6.05491562051308
"1906","212599_at","AUTS2","26053","activator of transcription and developmental regulator AUTS2",0.212610320329736,4.59030338469554,0.549056557964912,0.592519314648016,0.999732562258353,-6.17998373960171
"1907","212605_s_at","NUDT3","11165","nudix hydrolase 3",0.350700334617636,6.14789758709608,0.596581700721249,0.561303786282873,0.999732562258353,-6.15225647738726
"1908","212614_at","ARID5B","84159","AT-rich interaction domain 5B",-0.220758372276435,9.26117596993033,-0.797078744904787,0.440098984587546,0.999732562258353,-6.01181514760493
"1909","212619_at","NEMP1","23306","nuclear envelope integral membrane protein 1",0.382724919023506,5.9937476846544,1.0769496959737,0.301597415991208,0.999732562258353,-5.75624586099832
"1910","212623_at","TMEM41B","440026","transmembrane protein 41B",0.236822509457255,8.96807837039724,0.810323744538579,0.43272307251841,0.999732562258353,-6.00123977263878
"1911","212637_s_at","WWP1","11059","WW domain containing E3 ubiquitin protein ligase 1",0.313626364991624,3.66184653871258,1.06577639490443,0.306429368528484,0.999732562258353,-5.76769200798409
"1912","212642_s_at","HIVEP2","3097","HIVEP zinc finger 2",0.18518094626059,7.62162955217587,0.705161935299679,0.493480183440952,0.999732562258353,-6.08083123528153
"1913","212647_at","RRAS","6237","RAS related",0.00560327761201762,9.2152318725956,0.0152970007074572,0.988033677944668,0.999732562258353,-6.3355903402838
"1914","212648_at","DHX29","54505","DExH-box helicase 29",0.298999817904585,6.13087730677794,0.981326612086146,0.344814195110803,0.999732562258353,-5.85095752888568
"1915","212660_at","JADE2","23338","jade family PHD finger 2",0.0404794355614628,7.66515606925392,0.143868177102941,0.887869413441732,0.999732562258353,-6.32489891172947
"1916","212664_at","TUBB4A","10382","tubulin beta 4A class IVa",0.136065154968832,6.40490954313461,0.368967982373628,0.718248748175972,0.999732562258353,-6.2649189564492
"1917","212665_at","TIPARP","25976","TCDD inducible poly(ADP-ribose) polymerase",0.0368305974448049,8.63462121801699,0.110087360527586,0.914066060935989,0.999732562258353,-6.32937874544963
"1918","212669_at","CAMK2G","818","calcium/calmodulin dependent protein kinase II gamma",0.258577225190422,8.85674378997489,0.879571677736585,0.395480790041575,0.999732562258353,-5.94342160123392
"1919","212674_s_at","DHX30","22907","DExH-box helicase 30",-0.033120023005325,7.88274443768158,-0.126238842320531,0.901525688472768,0.999732562258353,-6.32738512540726
"1920","212676_at","NF1","4763","neurofibromin 1",0.302861689655337,6.40656002428151,0.733434087645292,0.47665680652466,0.999732562258353,-6.06042497372423
"1921","212680_x_at","PPP1R14B","26472","protein phosphatase 1 regulatory inhibitor subunit 14B",0.0306685152066972,9.90726583876364,0.102058013928398,0.920309395490917,0.999732562258353,-6.33026862129639
"1922","212681_at","EPB41L3","23136","erythrocyte membrane protein band 4.1 like 3",-0.14030691988723,5.02129950413715,-0.2855664798483,0.779828897938626,0.999732562258353,-6.29321255641639
"1923","212686_at","PPM1H","57460","protein phosphatase, Mg2+/Mn2+ dependent 1H",0.161614834128778,6.76227170087663,0.446141221456458,0.663030370545839,0.999732562258353,-6.23246938111135
"1924","212689_s_at","KDM3A","55818","lysine demethylase 3A",0.317209599940586,7.58916437034741,1.21481170663662,0.246610400574356,0.999732562258353,-5.60708575201263
"1925","212690_at","DDHD2","23259","DDHD domain containing 2",0.429379439690898,6.73749919042739,1.05044960271396,0.313150779675951,0.999732562258353,-5.78323167663047
"1926","212691_at","NUP188","23511","nucleoporin 188",0.0713521472946814,7.43747421447767,0.261722417833989,0.797745263629965,0.999732562258353,-6.29999467773202
"1927","212692_s_at","LRBA","987","LPS responsive beige-like anchor protein",0.258769395092569,6.52462562593095,0.830046389117402,0.421889618270001,0.999732562258353,-5.98520275908304
"1928","212694_s_at","PCCB","5096","propionyl-CoA carboxylase subunit beta",0.271998809836687,7.80962600982032,0.757977657254079,0.462341583117358,0.999732562258353,-6.04211496115703
"1929","212705_x_at","PNPLA2","57104","patatin like phospholipase domain containing 2",-0.174530202374234,7.09128124282893,-0.581315102612462,0.571233495209131,0.999732562258353,-6.1614009056365
"1930","212708_at","MSL1","339287","MSL complex subunit 1",0.256367450480795,7.64635684743198,0.793458349922306,0.442129133161362,0.999732562258353,-6.01467849971674
"1931","212709_at","NUP160","23279","nucleoporin 160",0.174054775356534,4.79614666275389,0.573206639523697,0.576545330690589,0.999732562258353,-6.16616651910243
"1932","212714_at","LARP4","113251","La ribonucleoprotein 4",0.279605240739006,8.40805818113076,0.970137338176903,0.350148753971662,0.999732562258353,-5.86155204732651
"1933","212716_s_at","EIF3K","27335","eukaryotic translation initiation factor 3 subunit K",0.16962619890548,9.16063722417456,0.508771745977125,0.619662563074138,0.999732562258353,-6.20176932631832
"1934","212717_at","PLEKHM1","9842","pleckstrin homology and RUN domain containing M1",0.0832731753124225,8.26164292074396,0.264502700244381,0.795649774147852,0.999732562258353,-6.29923394369675
"1935","212719_at","PHLPP1","23239","PH domain and leucine rich repeat protein phosphatase 1",0.150682157232292,5.6918200328626,0.511942287267958,0.617504328960457,0.999732562258353,-6.20011229042336
"1936","212720_at","PAPOLA","10914","poly(A) polymerase alpha",0.586429740058825,7.05509444541575,1.03213764243921,0.321323283409105,0.999732562258353,-5.80155132990691
"1937","212724_at","RND3","390","Rho family GTPase 3",0.10249731314655,10.2840924184123,0.138170012688869,0.892279542664665,0.999732562258353,-6.32573789606297
"1938","212731_at","ANKRD46","157567","ankyrin repeat domain 46",0.421378467829221,6.87026306386343,1.20061634336952,0.251883576429555,0.999732562258353,-5.62310560197134
"1939","212738_at","ARHGAP19","84986","Rho GTPase activating protein 19",0.0855497583246692,7.0446618126027,0.301687337284811,0.767788960830396,0.999732562258353,-6.28829683811555
"1940","212741_at","MAOA","4128","monoamine oxidase A",0.0513621255114778,6.97764673618832,0.198591758768884,0.84573574116781,0.999732562258353,-6.31512347302051
"1941","212749_s_at","RCHY1","25898","ring finger and CHY zinc finger domain containing 1",0.462195868098785,6.99752361477243,1.67352059944784,0.118737151743539,0.999732562258353,-5.01705937200099
"1942","212754_s_at","MON2","23041","MON2 homolog, regulator of endosome-to-Golgi trafficking",0.439999255077025,7.11437269801498,1.64023586074325,0.125552614205497,0.999732562258353,-5.06414075280004
"1943","212762_s_at","TCF7L2","6934","transcription factor 7 like 2",0.457895349244685,6.36504329245944,1.32802556730959,0.207616371273205,0.999732562258353,-5.47414610489053
"1944","212763_at","CAMSAP2","23271","calmodulin regulated spectrin associated protein family member 2",0.142317592677069,6.42722089516681,0.495189773322253,0.628949511331881,0.999732562258353,-6.20875594321338
"1945","212766_s_at","ISG20L2","81875","interferon stimulated exonuclease gene 20 like 2",0.349219846101072,7.91163608774956,1.15974010462609,0.267560368791392,0.999732562258353,-5.66840085048007
"1946","212774_at","ZBTB18","10472","zinc finger and BTB domain containing 18",0.352293398724473,6.01433416072423,1.21758656537797,0.245589821566657,0.999732562258353,-5.60393698240502
"1947","212775_at","OBSL1","23363","obscurin like cytoskeletal adaptor 1",-0.0398089480703625,7.76404132080072,-0.124388279343968,0.902961176041548,0.999732562258353,-6.32762733473032
"1948","212781_at","RBBP6","5930","RB binding protein 6, ubiquitin ligase",0.40124752509599,6.42438616128451,1.54951999796318,0.1458852530388,0.999732562258353,-5.18934402623629
"1949","212788_x_at","FTL","2512","ferritin light chain",-0.0696861528501156,12.1030689794139,-0.251493426244211,0.805468788213904,0.999732562258353,-6.30272505912031
"1950","212789_at","NCAPD3","23310","non-SMC condensin II complex subunit D3",0.240247034485889,7.78057754289382,0.603844543756398,0.556612957214627,0.999732562258353,-6.14782764238049
"1951","212795_at","WASHC4","23325","WASH complex subunit 4",0.141490744447843,7.64675633182425,0.492936162708557,0.630496915371814,0.999732562258353,-6.2098976468123
"1952","212798_s_at","ANKMY2","57037","ankyrin repeat and MYND domain containing 2",0.101493050225144,7.98282365907257,0.321010482816436,0.753440078917015,0.999732562258353,-6.28205445067368
"1953","212824_at","FUBP3","8939","far upstream element binding protein 3",0.188442596658069,6.14154443549137,0.652409177258607,0.525806688857791,0.999732562258353,-6.11692130729287
"1954","212825_at","PAXIP1","22976","PAX interacting protein 1",0.196751014442444,6.18233617070146,0.530698051185918,0.604813206214888,0.999732562258353,-6.19010840118755
"1955","212829_at","PIP4K2A","5305","phosphatidylinositol-5-phosphate 4-kinase type 2 alpha",0.104445526364396,8.28332316612654,0.360241693093005,0.72460522425724,0.999732562258353,-6.26821064211954
"1956","212832_s_at","CKAP5","9793","cytoskeleton associated protein 5",0.148845367932612,8.68340461279669,0.543290000885833,0.596367063921575,0.999732562258353,-6.18319933383779
"1957","212833_at","SLC25A46","91137","solute carrier family 25 member 46",0.290660503401339,7.6014902687208,0.956529273223878,0.356715294598921,0.999732562258353,-5.87429629905128
"1958","212845_at","SAMD4A","23034","sterile alpha motif domain containing 4A",0.218212946698097,8.38570074676986,0.657847149779386,0.522418897551068,0.999732562258353,-6.11332153735052
"1959","212846_at","RRP1B","23076","ribosomal RNA processing 1B",0.131748502722489,8.24298602175267,0.475677555020895,0.642407182597482,0.999732562258353,-6.21847488600812
"1960","212853_at","DCUN1D4","23142","defective in cullin neddylation 1 domain containing 4",0.363706187886992,6.72380425313383,1.21189305613031,0.247687458787056,0.999732562258353,-5.61039160943875
"1961","212859_x_at","MT1E","4493","metallothionein 1E",-0.0288504109605388,8.55602626691366,-0.0732676439462719,0.942738085439174,0.999732562258353,-6.33290633495739
"1962","212862_at","CDS2","8760","CDP-diacylglycerol synthase 2",0.115453428229909,8.10555876093185,0.422175180318235,0.679978511994878,0.999732562258353,-6.24318619727586
"1963","212867_at","NCOA2","10499","nuclear receptor coactivator 2",0.210545899819628,7.07409639760174,0.741433002996412,0.471961652175754,0.999732562258353,-6.0545180964171
"1964","212875_s_at","C2CD2","25966","C2 calcium dependent domain containing 2",0.179952094990535,9.6609172516428,0.52984226359448,0.605389412166876,0.999732562258353,-6.19057234973489
"1965","212892_at","ZNF282","8427","zinc finger protein 282",0.0759108030721984,7.11784540376911,0.290211178444108,0.776353741426316,0.999732562258353,-6.29182354872078
"1966","212894_at","SUPV3L1","6832","Suv3 like RNA helicase",0.125226696394584,8.75800001399149,0.387870487035561,0.70455498857361,0.999732562258353,-6.25752465235639
"1967","212896_at","MTREX","23517","Mtr4 exosome RNA helicase",0.236058237405378,7.5553149363737,0.805352586498749,0.435481974017433,0.999732562258353,-6.00522733726065
"1968","212902_at","SEC24A","10802","SEC24 homolog A, COPII coat complex component",0.417137635383898,5.84732928840212,1.21311502673924,0.247236071063779,0.999732562258353,-5.60900828358154
"1969","212907_at","SLC30A1","7779","solute carrier family 30 member 1",0.436997690454205,7.28120566081659,0.781592179395733,0.448825172921776,0.999732562258353,-6.02398084822341
"1970","212909_at","LYPD1","116372","LY6/PLAUR domain containing 1",-0.140439711361771,6.56989887727589,-0.329779746163101,0.746959265151384,0.999732562258353,-6.27909583574641
"1971","212911_at","DNAJC16","23341","DnaJ heat shock protein family (Hsp40) member C16",0.152706815148306,4.00766090313081,0.500644691272391,0.625211556882789,0.999732562258353,-6.20597171605593
"1972","212912_at","RPS6KA2","6196","ribosomal protein S6 kinase A2",-0.0510310083969561,4.63970806382499,-0.13211563143643,0.896969465244999,0.999732562258353,-6.32659229552024
"1973","212915_at","PDZRN3","23024","PDZ domain containing ring finger 3",-0.0826652078185863,3.29419735425101,-0.296008030588019,0.772023592212286,0.999732562258353,-6.29005898274235
"1974","212917_x_at","RECQL","5965","RecQ like helicase",0.417756080267541,6.03290577800636,1.21438624217079,0.246767178560825,0.999732562258353,-5.6075680496716
"1975","212922_s_at","SMYD2","56950","SET and MYND domain containing 2",0.248055470525824,7.68301783919094,0.726014440876063,0.481037512360702,0.999732562258353,-6.06585160314063
"1976","212923_s_at","PXDC1","221749","PX domain containing 1",0.152948876070493,7.63205359456587,0.474427174286048,0.64327415475613,0.999732562258353,-6.21908486645759
"1977","212930_at","ATP2B1","490","ATPase plasma membrane Ca2+ transporting 1",0.278275546538541,5.20969279559728,0.887879554729394,0.391162583365924,0.999732562258353,-5.93620338384754
"1978","212936_at","FAM172A","83989","family with sequence similarity 172 member A",0.534090932243084,6.70487249574282,1.13498237766523,0.27741527790589,0.999732562258353,-5.69522338097554
"1979","212945_s_at","MGA","23269","MAX dimerization protein MGA",0.189271343678608,6.8117999320245,0.655636997970212,0.523794275980691,0.999732562258353,-6.11478794979628
"1980","212948_at","CAMTA2","23125","calmodulin binding transcription activator 2",-0.212229020882745,7.29291683041239,-0.809816493873705,0.433004066399118,0.999732562258353,-6.00164766881262
"1981","212949_at","NCAPH","23397","non-SMC condensin I complex subunit H",-0.0854825550769833,7.28123117614681,-0.26428980088757,0.795810177436505,0.999732562258353,-6.29929247770268
"1982","212952_at","CALR","811","calreticulin",-0.299879659108953,10.8153334836375,-0.73541310770153,0.475492506837425,0.999732562258353,-6.058969006249
"1983","212957_s_at","LINC01278","92249","long intergenic non-protein coding RNA 1278",0.0937499283411016,6.21448685528351,0.298009991040913,0.770530002962544,0.999732562258353,-6.28944159190911
"1984","212958_x_at","PAM","5066","peptidylglycine alpha-amidating monooxygenase",0.0938566009208266,8.34453491282636,0.269143545543307,0.792155674841466,0.999732562258353,-6.29794642474281
"1985","212968_at","RFNG","5986","RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase",-0.0680566577930808,7.5102291517812,-0.261730499409496,0.797739170193719,0.999732562258353,-6.29999247799037
"1986","212971_at","CARS1","833","cysteinyl-tRNA synthetase 1",0.125509770389865,9.82093808359083,0.470647956779618,0.645897848834746,0.999732562258353,-6.22091909359867
"1987","212978_at","LRRC8B","23507","leucine rich repeat containing 8 VRAC subunit B",0.126772000474315,6.1112256240756,0.453036585939649,0.658189268180402,0.999732562258353,-6.22927987313062
"1988","212979_s_at","TCAF1","9747","TRPM8 channel associated factor 1",0.454018186722593,5.99986176399734,1.53995261097899,0.148186500098449,0.999732562258353,-5.20227362478088
"1989","212984_at","ATF2","1386","activating transcription factor 2",0.0926536466291736,5.1722297278592,0.294213061224988,0.773363559846188,0.999732562258353,-6.29060905066309
"1990","212989_at","SGMS1","259230","sphingomyelin synthase 1",0.34857992373686,6.12626993088802,1.17781294152468,0.260538416278883,0.999732562258353,-5.64852810356336
"1991","212990_at","SYNJ1","8867","synaptojanin 1",0.495433495113478,5.84930622142264,1.74431363690244,0.1053148176255,0.999732562258353,-4.9149864852608
"1992","213002_at","MARCKS","4082","myristoylated alanine rich protein kinase C substrate",0.0915584113160373,7.22911323220236,0.355776464325471,0.727866118770639,0.999732562258353,-6.26986515985776
"1993","213008_at","FANCI","55215","FA complementation group I",-0.0317278184238727,6.64685316731345,-0.0780524407493366,0.939006487894284,0.999732562258353,-6.33252791729548
"1994","213015_at","BBX","56987","BBX high mobility group box domain containing",-0.00169618676909344,7.72751559137258,-0.0055623858310503,0.995648576340087,0.999732562258353,-6.335696517057
"1995","213024_at","TMF1","7110","TATA element modulatory factor 1",0.133718950746468,4.52170816037349,0.453807761021484,0.657648834340749,0.999732562258353,-6.22892021779454
"1996","213034_at","SIK3","23387","SIK family kinase 3",0.0697389577966989,7.22649344943807,0.245251545627658,0.810192341778661,0.999732562258353,-6.3043382519704
"1997","213035_at","ANKRD28","23243","ankyrin repeat domain 28",0.0334865916430296,7.9292110957265,0.114174503124931,0.91089030093057,0.999732562258353,-6.32889995598688
"1998","213040_s_at","NPTXR","23467","neuronal pentraxin receptor",0.390908610802687,5.27011830475034,1.16284711136183,0.266342892757419,0.999732562258353,-5.66500189804009
"1999","213041_s_at","ATP5F1D","513","ATP synthase F1 subunit delta",0.0413340102852757,8.3403948353653,0.134831019432937,0.894865525572479,0.999732562258353,-6.32621381748288
"2000","213052_at","PRKAR2A","5576","protein kinase cAMP-dependent type II regulatory subunit alpha",0.126595363591393,8.98861482753222,0.429682702299289,0.67464928124704,0.999732562258353,-6.23989081017052
"2001","213059_at","CREB3L1","90993","cAMP responsive element binding protein 3 like 1",0.000126083950487299,7.97602242021027,0.000455112311471431,0.999643966189088,0.999732562258353,-6.33571258715153
"2002","213070_at","PIK3C2A","5286","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha",0.357727775528831,7.49732939974715,1.06863627592942,0.30518714784968,0.999732562258353,-5.76477170839544
"2003","213072_at","CYHR1","50626","cysteine and histidine rich 1",-0.0929811839138868,7.20311591676871,-0.309308452979226,0.762118694066964,0.999732562258353,-6.28588036616014
"2004","213073_at","ZFYVE26","23503","zinc finger FYVE-type containing 26",0.109579587038947,7.42052875137628,0.280988080855365,0.783259289254125,0.999732562258353,-6.29456009201712
"2005","213078_x_at","LPCAT4","254531","lysophosphatidylcholine acyltransferase 4",-0.0517082879806896,6.77844214906872,-0.192573213298389,0.850348008912758,0.999732562258353,-6.3163506704493
"2006","213092_x_at","DNAJC9","23234","DnaJ heat shock protein family (Hsp40) member C9",0.312062176877783,7.45115033796151,0.799368118737237,0.438818312104977,0.999732562258353,-6.00999842982032
"2007","213093_at","PRKCA","5578","protein kinase C alpha",0.270076662947119,7.83984103410274,0.51143062779784,0.617852373131392,0.999732562258353,-6.20038036913765
"2008","213094_at","ADGRG6","57211","adhesion G protein-coupled receptor G6",0.633438431303775,6.49744208812549,1.88777015268243,0.0821897452033095,0.999732562258353,-4.70061303259725
"2009","213097_s_at","DNAJC2","27000","DnaJ heat shock protein family (Hsp40) member C2",0.211210357074103,8.20238920885553,0.750396686188405,0.466734317888464,0.999732562258353,-6.0478292271541
"2010","213102_at","ACTR3","10096","actin related protein 3",0.188025333856709,8.07945166215421,0.716995930418659,0.486395214350123,0.999732562258353,-6.07237941490193
"2011","213111_at","PIKFYVE","200576","phosphoinositide kinase, FYVE-type zinc finger containing",0.253046363032992,7.05911636744651,0.771071291316678,0.45481580185521,0.999732562258353,-6.03212243013009
"2012","213116_at","NEK3","4752","NIMA related kinase 3",-0.141165132718911,5.14931354329395,-0.42915792443827,0.675021205521437,0.999732562258353,-6.24012299139959
"2013","213128_s_at","UBE3A","7337","ubiquitin protein ligase E3A",0.178958705044177,6.38102783659599,0.506576474307034,0.621159076387024,0.999732562258353,-6.20291086976359
"2014","213129_s_at","GCSH","2653","glycine cleavage system protein H",0.175439328288231,8.16281265345374,0.492712329517312,0.630650706195489,0.999732562258353,-6.2100107698916
"2015","213164_at","SLC5A3","6526","solute carrier family 5 member 3",0.149488175323775,9.09937643536192,0.482184442930131,0.637904368677689,0.999732562258353,-6.21527562635611
"2016","213174_at","TTC9","23508","tetratricopeptide repeat domain 9",-0.120954154779287,6.35316510439956,-0.450047860765072,0.660285636921087,0.999732562258353,-6.23066814419584
"2017","213178_s_at","MAPK8IP3","23162","mitogen-activated protein kinase 8 interacting protein 3",-0.205542143512204,7.1779079980055,-0.756338735290505,0.46328904576333,0.999732562258353,-6.04335475561528
"2018","213179_at","CNOT9","9125","CCR4-NOT transcription complex subunit 9",-0.214302567642312,8.39110114794519,-0.75266980918924,0.465414452764607,0.999732562258353,-6.04612132318416
"2019","213196_at","ZNF629","23361","zinc finger protein 629",-0.0227501142541637,7.59501603873618,-0.083633938208272,0.934655459631681,0.999732562258353,-6.33205628151394
"2020","213218_at","ZSCAN26","7741","zinc finger and SCAN domain containing 26",-0.102464566542831,5.85701068158763,-0.372181194016859,0.715913625152248,0.999732562258353,-6.26368747390916
"2021","213222_at","PLCB1","23236","phospholipase C beta 1",0.200908890816986,6.55827737562557,0.442489882896399,0.665600333939777,0.999732562258353,-6.23413915998613
"2022","213230_at","CDR2L","30850","cerebellar degeneration related protein 2 like",-0.163739574512368,7.82846422462403,-0.556323832160054,0.587688474158666,0.999732562258353,-6.17588528769102
"2023","213233_s_at","KLHL9","55958","kelch like family member 9",0.133983859298298,7.66717829559905,0.52735455252548,0.607065965560598,0.999732562258353,-6.19191695147335
"2024","213244_at","SCAMP4","113178","secretory carrier membrane protein 4",-0.0124179037491663,7.12620153906741,-0.044879407971144,0.964903604226806,0.999732562258353,-6.33465958838272
"2025","213251_at","SMARCA5","8467","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5",0.314830831995311,6.58118671497189,1.17785671736128,0.260521582907679,0.999732562258353,-5.6484796705855
"2026","213258_at","TFPI","7035","tissue factor pathway inhibitor",0.114458219592475,7.75025397308294,0.348100815142463,0.733484449743528,0.999732562258353,-6.27266199159589
"2027","213261_at","TRANK1","9881","tetratricopeptide repeat and ankyrin repeat containing 1",0.0165902350819236,6.56937849045427,0.0330735790263603,0.974131666711982,0.999732562258353,-6.33514074692514
"2028","213262_at","SACS","26278","sacsin molecular chaperone",0.379024140564019,5.04655443760003,0.808923370879604,0.43349910389931,0.999732562258353,-6.00236529934061
"2029","213272_s_at","TMEM159","57146","transmembrane protein 159",0.0471852307040317,6.87429413664125,0.174086985694257,0.864550032536701,0.999732562258353,-6.31988523589187
"2030","213273_at","TENM4","26011","teneurin transmembrane protein 4",0.273142726224155,6.8665064949594,0.805339875361772,0.435489043033458,0.999732562258353,-6.00523750509403
"2031","213288_at","MBOAT2","129642","membrane bound O-acyltransferase domain containing 2",0.139575714883426,8.03219946483023,0.489070791007188,0.633155245002343,0.999732562258353,-6.21184422816342
"2032","213289_at","APOOL","139322","apolipoprotein O like",0.311211734637215,6.98845717205615,0.815316938064478,0.429963394063982,0.999732562258353,-5.99721235271228
"2033","213293_s_at","TRIM22","10346","tripartite motif containing 22",-0.12568697673935,6.31851840859162,-0.104131826635999,0.918696326661054,0.999732562258353,-6.33004522550977
"2034","213294_at","EIF2AK2","5610","eukaryotic translation initiation factor 2 alpha kinase 2",0.220285730759327,8.49806799767276,0.501933937893195,0.624329679969341,0.999732562258353,-6.2053093972824
"2035","213302_at","PFAS","5198","phosphoribosylformylglycinamidine synthase",0.0672825358754086,7.0228834170606,0.245546571364726,0.809968904137602,0.999732562258353,-6.304262907366
"2036","213304_at","TOGARAM1","23116","TOG array regulator of axonemal microtubules 1",0.119460527979999,6.48508668514337,0.284445531408097,0.780668333357462,0.999732562258353,-6.29354446628212
"2037","213305_s_at","PPP2R5C","5527","protein phosphatase 2 regulatory subunit B'gamma",0.192855602118791,6.56698748224964,0.558080320411913,0.586523941800265,0.999732562258353,-6.17488700868665
"2038","213308_at","SHANK2","22941","SH3 and multiple ankyrin repeat domains 2",0.116237921269884,5.35927010406038,0.362293992541897,0.723108332532472,0.999732562258353,-6.26744341883592
"2039","213312_at","SMIM8","57150","small integral membrane protein 8",0.0818451184227165,5.86843859640782,0.273904720997791,0.788575842113163,0.999732562258353,-6.29660252554751
"2040","213316_at","JCAD","57608","junctional cadherin 5 associated",0.231890484824948,5.05661814279815,0.534498473007987,0.602257703948887,0.999732562258353,-6.18803943955922
"2041","213320_at","PRMT3","10196","protein arginine methyltransferase 3",0.362537041774135,5.95621188255311,1.12039191118521,0.283351663421621,0.999732562258353,-5.71081135184688
"2042","213324_at","SRC","6714","SRC proto-oncogene, non-receptor tyrosine kinase",-0.221685815570047,8.09199338276002,-0.785685672320966,0.446507958339041,0.999732562258353,-6.02078611410546
"2043","213325_at","NECTIN3","25945","nectin cell adhesion molecule 3",-0.105078485734316,5.08597748082526,-0.379156005391713,0.710855130234491,0.999732562258353,-6.26097842200207
"2044","213327_s_at","USP12","219333","ubiquitin specific peptidase 12",0.147613986564041,7.19388511875749,0.533657172621996,0.602822945499187,0.999732562258353,-6.18849866085597
"2045","213334_x_at","HAUS7","55559","HAUS augmin like complex subunit 7",-0.0475743370549404,6.2987738107754,-0.159197210746936,0.876025155715417,0.999732562258353,-6.32247424692449
"2046","213338_at","TMEM158","25907","transmembrane protein 158 (gene/pseudogene)",0.181918358095704,9.21737209998139,0.711846362456705,0.48947063840202,0.999732562258353,-6.07607314293434
"2047","213348_at","CDKN1C","1028","cyclin dependent kinase inhibitor 1C",-0.137266572188298,7.51508746109442,-0.375483630937626,0.713516763894677,0.999732562258353,-6.26241091777032
"2048","213350_at","RPS11","6205","ribosomal protein S11",-0.617935290638446,10.4063856053905,-1.22153308072843,0.24414403946961,0.999732562258353,-5.59944898918736
"2049","213355_at","ST3GAL6","10402","ST3 beta-galactoside alpha-2,3-sialyltransferase 6",0.0736714525146489,5.83505117255916,0.198207390256446,0.846030123801284,0.999732562258353,-6.31520296854061
"2050","213358_at","MTCL1","23255","microtubule crosslinking factor 1",0.423172238891477,7.33686090521912,1.26265967396974,0.229474271998097,0.999732562258353,-5.55200907325939
"2051","213359_at","HNRNPD","3184","heterogeneous nuclear ribonucleoprotein D",-0.229860407819503,4.64215888471383,-0.611887898592189,0.551443147974844,0.999732562258353,-6.1428639545148
"2052","213361_at","TDRD7","23424","tudor domain containing 7",0.163522685946623,7.24795172318082,0.379071676172058,0.710916205478825,0.999732562258353,-6.26101146939054
"2053","213365_at","ERI2","112479","ERI1 exoribonuclease family member 2",0.396146701872695,5.52905492481882,1.10509850583287,0.28967714021212,0.999732562258353,-5.72697396648181
"2054","213372_at","PAQR3","152559","progestin and adipoQ receptor family member 3",0.280971447216345,4.6369058209588,0.922037303694578,0.373747236795352,0.999732562258353,-5.90590171835257
"2055","213373_s_at","CASP8","841","caspase 8",-0.0184788270084839,6.83754497751234,-0.0486421280031317,0.961963504670072,0.999732562258353,-6.3344756171155
"2056","213374_x_at","HIBCH","26275","3-hydroxyisobutyryl-CoA hydrolase",0.122062143532753,6.60072434117205,0.410685007142495,0.688169610573975,0.999732562258353,-6.24812043245174
"2057","213379_at","COQ2","27235","coenzyme Q2, polyprenyltransferase",0.239109595855698,7.21049720699966,0.579241377091221,0.572589498660971,0.999732562258353,-6.16262573561093
"2058","213385_at","CHN2","1124","chimerin 2",0.0288945799529703,5.148147107647,0.0870981647806368,0.931956031336314,0.999732562258353,-6.33174719670577
"2059","213387_at","ATAD2B","54454","ATPase family AAA domain containing 2B",0.204135944252243,4.70530814283917,0.806653760680096,0.434758747947636,0.999732562258353,-6.00418574460517
"2060","213409_s_at","RHEB","6009","Ras homolog, mTORC1 binding",-0.0706862909350816,5.11506362151194,-0.241811555483807,0.812798893517321,0.999732562258353,-6.3052101462532
"2061","213423_x_at","TUSC3","7991","tumor suppressor candidate 3",0.23540790125689,8.31354507524581,0.752027624588096,0.465787094488377,0.999732562258353,-6.04660430397527
